psraid,sample,lang,state,fips,cregion,usr,llitext,form,sex,q1,intuse,emlocc,eminuse,intmob,act21,act87,act93,act112,act130,look1,look2,loc1a,loc1b,q10a,q10b,cellphn,smart1,smart2,q11a,q11b,q11c,q11d,q11e,q11f,q12,mar,4-Mar,meet,rel1,intdatea,intdateb,intdatec,intdated,intdatee,celldatea,celldateb,breaka,breakb,date1a,date3a,date3b,date9a,date9b,date9c,date9d,rel5,rel6,q13a,q13b,q13c,age,educ2,emplnw,hisp,race,inc,lgbt
100454,1,1,26,26049,2,S,1,1,2,3,1,1, ,2,1,1,2,2,2,2,2,1, ,1,2,1,2,7,2,1,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,1,2,3,2,2,2,70,5,3,2,1,98,1
100458,1,1,51,51710,3,U,2,1,2,3,1,1, ,1,1,1,1,2,2,1,2,1, ,1,2,1,1,3,1,1,1,1,2,1,1,1, , ,2,1,1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,34,6,4,2,1,6,1
100460,1,1,13,13271,3,R,1,1,1,1,2,2, ,2, , , , , , , , , ,1,2,1,2,8,2,2,2,2,2,2, ,3,2, , , , , , , , , , , , ,2,2,1,1,2,1, , ,2,2,2,53,3,1,2,1,3,1
100465,1,1,37,37063,3,U,1,2,1,2, , ,1,2,1,1,2,2,2,2,2, ,2,1,2,1,2,6,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,1,2,2,1,3,2,2,2,58,4,1,2,1,8,1
100466,1,1,39,39099,2,S,2,1,1,3,1,1, ,2,2,2,2,2,2,2,2, , ,1,2,1,8,8,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,1,8,8,1,3,2,2,2,45,8,1,2,1,7,1
100467,1,1,42,42125,1,S,1,1,2,3,1,1, ,1,1,1,2,2,2,1,2,2, ,1,2,1,2,98,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,2,1,2,3,2,2,2,47,5,1,2,1,4,1
100469,1,1,18,18019,2,S,1,2,2,3, , ,1,1,2,2,1,2,1,2,2, , ,1,2,1,2,7,2,2,2,2,2,2, ,6,2, , ,2,2, , , , , , , ,2,1,1,1,2,2,2, , ,2,2,2,82,8,3,2,1,4,1
100475,1,1,42,42129,1,S,2,2,1,2, , ,1,2,2,2,2,2,2,2,2, , ,2,1,0, , , , , , , , , ,1, , ,9,2,2, , , , , , , ,2,2,2,1,1,9,1,1,3, , , ,50,6,2,2,1,7,1
100476,1,1,27,27061,2,R,1,1,1,3,2,2, ,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,1, , ,2, , , , , , , , , , ,2,2,1,1,2,1, ,3,2,2,2,66,2,3,2,1,4,3
100478,1,1,48,48157,3,S,2,2,1,3, , ,2,2, , , , , , , , , ,2,2,0, , , , , , , , , ,5,2, , , , , , , , , , , , ,2,2,1,1,8,2, , , , , ,81,6,3,2,1,7,1
100479,1,1,51,51820,3,R,2,1,2,2,2,2, ,2, , , , , , , , , ,2,2,0, , , , , , , , , ,5,1,1, , , , , , , , , , , ,2,2,1,1,1,1, , , , , ,64,1,4,2,1,1,1
100484,1,1,23,23015,1,R,1,2,2,9, , ,2,2, , , , , , , , , ,2,2,0, , , , , , , , , ,1, , ,2, , , , , , , , , , ,2,2,2,2,9,2, ,3, , , ,74,4,3,2,9,99,9
100486,1,1,5,05119,3,S,2,2,1,2, , ,1,1,2,2,2,2,2,1,2, , ,1,2,1,1,1,2,2,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,1,1,3,2,2,2,49,6,1,2,2,6,1
100487,1,1,48,48201,3,S,2,2,2,9, , ,1,1,1,1,1,1,2,2,2, ,2,1,2,1,2,7,1,2,2,2,2,1,2,9,9, , ,2,2, , , , , , , ,2,1,1,2,2,2,2, , ,2,2,2,61,8,2,2,1,99,1
100489,1,1,36,36091,1,S,1,2,1,3, , ,1,1,2,2,2,2,2,1,1, , ,1,2,1,2,14,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,1,1,1,2,2,2,1,3,2,2,2,83,8,2,2,1,7,1
100494,1,1,36,36061,1,U,1,2,2,3, , ,1,2,1,2,2,2,2,1,2, , ,1,2,1,2,98,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,1,1,1,1,3,2,2,2,65,7,3,2,1,5,1
100498,1,1,36,36101,1,R,1,1,1,1,2,2, ,2, , , , , , , , , ,2,2,0, , , , , , , , , ,5,2, , , , , , , , , , , , ,2,2,1,1,2,8, , , , , ,82,4,3,2,1,3,1
100499,1,1,23,23005,1,U,2,2,1,3, , ,1,2,1,2,2,2,2,2,2, , ,1,1,1,2,98,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,2,2,1,3,2,2,2,62,6,1,2,1,8,1
100503,1,1,37,37059,3,S,2,1,1,4,2,2, ,2, , , , , , , , , ,2,2,0, , , , , , , , , ,6,2, , , , , , , , , , , , ,2,2,2,2,2,2, , , , , ,61,3,1,2,1,2,1
100505,1,1,36,36005,1,U,2,2,1,1, , ,1,1,1,1,2,1,8,1,1, ,1,1,1,1,1,1,1,1,1,2,1,1,2,1, , ,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,3,2,2,2,35,5,1,2,9,9,1
100506,1,1,19,19057,2,R,2,1,2,3,1,1, ,2,1,1,2,2,2,2,2,2, ,1,2,1,1,3,2,2,2,2,2,1, ,3,2, , ,2,2, , , , , , , ,2,2,2,2,2,1,2, , ,2,2,2,43,4,5,2,1,4,1
100509,1,1,34,34025,1,S,1,1,2,3,1,1, ,2,2,2,2,2,2,1,1, , ,1,2,1,2,8,1,2,1,2,2,1,2,3,2, , ,1,2, , , , , , , ,2,1,1,1,1,1,2, , ,2,2,2,57,4,1,2,1,4,1
100510,1,1,29,29161,2,R,1,1,2,2,1,1, ,2,1,1,1,1,2,1,1,2, ,1,2,1,2,7,2,2,2,2,2,1, ,1, , ,2,1,2, , , , , , , ,2,1,1,1,1,2,2,1,3,2,2,2,54,4,4,2,1,7,1
100512,1,1,17,17031,2,U,1,1,1,3,1,1, ,2,1,1,2,2,2,2,2,2, ,1,2,1,2,98,2,2,2,2,2,2, ,3,2, , ,2,2, , , , , , , ,2,2,2,1,1,2,1, , ,2,2,2,65,3,3,2,1,6,1
100514,1,1,25,25013,1,U,2,2,2,2, , ,1,2,2,2,2,2,2,1,2, , ,1,2,1,2,7,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,2,2,3,2,2,2,57,3,1,2,1,5,1
100524,1,1,49,49057,4,S,2,1,1,3,1,1, ,2,1,2,2,2,2,1,2, , ,2,2,0, , , , , , , , , ,5,8, , ,2,2, , , , , , , ,1,1,1,1,1,2,2, , , , , ,60,4,3,2,1,8,1
100526,1,1,22,22057,3,S,2,2,2,3, , ,2,2, , , , , , , , , ,1,2,1,8,98,2,2,2,2,2,2, ,1, , ,2, , , , , , , , , , ,2,2,1,1,2,1, ,3,2,2,2,48,3,1,2,1,6,1
100528,1,1,26,26055,2,R,1,1,2,2,2,2, ,2, , , , , , , , , ,2,2,0, , , , , , , , , ,5,2, , , , , , , , , , , , ,2,2,1,1,2,2, , , , , ,87,3,3,2,1,4,1
100532,1,1,36,36095,1,S,2,2,1,2, , ,1,2,1,1,2,1,2,1,1, ,2,1,1,1,2,8,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,1,1,1,2,2,2,1,3,2,2,2,58,5,2,2,1,9,1
100535,1,1,53,53073,4,S,2,2,2,2, , ,1,2,1,1,2,2,2,2,2, ,1,1,2,1,2,7,2,2,2,2,2,2, ,1, , ,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2,1,3,2,2,2,56,5,1,2,1,9,1
100549,1,1,6,06073,4,S,2,2,2,1, , ,1,1,1,1,1,2,2,2,2, ,2,1,1,1,1,3,1,1,1,2,1,1,1,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,2,2,2,3,2,2,2,44,8,2,1,1,3,1
100557,1,2,6,06073,4,S,2,1,2,2,1,1, ,1,2,1,2,2,2,2,2,1, ,1,2,1,1,1,1,2,1,1,2,1,2,6,2, , ,2,2, , , , , , , ,2,2,2,2,2,2,1, , ,2,2,2,20,4,2,1,1,2,1
100568,1,1,30,30063,4,R,1,1,2,1,1,1, ,2,2,1,1,2,2,2,2,2, ,1,2,1,2,8,2,2,2,2,2,2, ,2, , ,2,2,2, , , , , , , ,2,2,2,2,8,2,2,1,3,2,2,2,55,4,2,2,1,99,9
100569,1,1,49,49049,4,S,2,1,1,1,1,2, ,1,2,2,2,2,2,1,2, , ,1,1,1,1,3,2,1,1,2,1,1,1,3,2, , ,1,1, , , , , , , ,2,2,2,1,8,9,1, , ,2,1,2,26,3,1,9,9,1,1
100587,1,1,6,06085,4,U,2,1,1,2,1,1, ,1,2,2,2,2,2,2,2, , ,1,1,1,2,7,2,2,2,2,2,2, ,3,2, , ,2,2, , , , , , , ,2,2,2,1,1,2,2, , ,2,2,2,77,8,1,2,1,9,1
100597,1,1,53,53033,4,S,1,1,2,1,1,1, ,2,1,2,2,2,2,1,2, , ,1,2,1,2,12,2,1,2,2,1,1, ,2, , ,2,2,1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,3,1,1,2,38,5,2,2,1,5,1
100598,1,1,42,42129,1,S,1,1,2,3,2,2, ,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,5,2, , , , , , , , , , , , ,2,2,8,8,8,8, , ,2,2,2,91,3,3,2,1,98,8
100599,1,1,36,36103,1,S,1,1,1,5,1,1, ,1,2,1,2,2,2,1,2,8, ,1,1,1,1,1,1,1,1,2,1,1,1,2, , ,1,2,2,2,2,2,2,2,2,8,2,1,1,2,2,2,2,1,3,1,1,2,40,5,5,2,2,99,1
100605,1,1,13,13115,3,S,2,1,2,4,2,2, ,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,5, , ,2, , , , , , , , , , ,2,2,1,1,2,8, ,3,2,2,2,80,2,3,2,1,1,1
100606,1,1,26,26057,2,R,1,2,1,3, , ,2,2, , , , , , , , , ,1,1,1,1,1,2,2,1,2,2,1,2,2, , ,2, , , , , ,1,2,2,2, ,1,2,1,1,2,2, ,3,2,2,2,62,6,1,2,1,7,1
100607,1,1,36,36081,1,U,2,2,2,3, , ,1,1,1,1,1,2,2,2,2, ,1,1,1,1,1,1,1,1,1,2,1,1,2,1, , ,2,1,2, , , , , , , ,2,1,8,2,8,8,8,1,3,2,2,2,41,4,2,2,1,98,1
100611,1,1,1,01101,3,U,1,2,2,2, , ,1,2,2,1,2,2,2,1,2, ,2,1,1,1,2,12,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,1,1,2,2,2,2,1,3,2,2,2,66,6,2,2,1,99,1
100613,1,1,47,47091,3,R,2,1,2,3,1,1, ,2,1,1,2,2,2,2,2,2, ,1,2,1,2,9,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,2,2,3,2,2,2,54,4,1,2,1,4,1
100627,1,1,48,48423,3,U,1,2,2,2, , ,1,1,2,2,2,2,2,2,2, , ,1,1,1,1,1,1,2,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,2,2,1,3,2,2,2,51,6,1,2,1,9,1
100634,1,1,22,22067,3,R,2,1,2,5,2,1, ,2,2,2,2,2,2,2,2, , ,1,2,1,2,14,2,2,2,2,2,2, ,2, , ,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,3,2,2,2,48,3,4,2,9,1,1
100638,1,1,37,37063,3,U,2,1,1,3,1,1, ,1,1,1,1,2,2,1,1,2, ,1,1,1,1,3,1,1,1,2,1,1,3,1, , ,2,2,2, , , , , , , ,2,2,2,1,2,2,2,1,2,2,2,2,35,8,1,2,2,7,1
100639,1,1,21,21217,3,R,2,1,2,5,2,2, ,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,1, ,5,1,2, , , , , , ,2,2,2,2, ,2,2,2,8,9,9, , ,2,2,2,65,5,2,2,1,2,1
100640,1,1,20,20087,2,S,2,2,2,1, , ,1,2,1,1,2,2,2,1,1, ,1,1,2,1,2,9,2,2,2,2,2,1, ,3,2, , ,1,1, , , , , , , ,1,1,1,2,1,2,2, , ,1,1,2,58,3,1,2,1,4,1
100646,1,1,41,41033,4,R,1,1,2,3,2,2, ,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,5,2, , , , , , , , , , , , ,2,2,2,1,1,2, , ,2,2,2,80,6,3,2,1,99,1
100648,1,1,48,48423,3,S,2,1,1,4,2,2, ,2, , , , , , , , , ,1,2,1,1,3,2,2,2,2,2,1, ,1, , ,2, , , , , ,2,2,2,2, ,1,2,2,2,2,2, ,3,2,2,2,59,5,3,2,1,9,1
100649,1,1,53,53033,4,U,2,1,2,3,1,1, ,1,2,1,2,2,2,1,1,2, ,1,1,1,2,7,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,8,2,2,2,2,2,1,2,2,2,2,36,6,2,2,1,98,1
100662,1,1,36,36119,1,U,1,1,2,2,1,1, ,1,2,1,2,2,2,1,1,8, ,1,1,1,2,7,2,2,2,2,2,2, ,5, , ,2,2,2,2,2,2,1, ,2,2,2,1,1,2,1,2,2,1,3,2,2,2,80,8,3,2,9,9,9
100663,1,1,24,24027,3,S,2,1,2,3,1,1, ,2,2,2,2,2,2,2,2, , ,1,8,1,2,98,2,2,1,2,2,2,1,5,2, , ,2,2, , , , , , , ,2,2,2,2,2,2,8, , ,2,2,2,90,8,3,2,1,99,1
100670,1,1,12,12101,3,S,1,1,2,3,1,1, ,1,1,1,1,2,2,1,1,2, ,1,2,1,2,7,2,2,2,2,2,1, ,1, , ,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,3,2,2,2,38,6,1,2,1,6,1
100672,1,1,13,13219,3,S,2,1,2,3,8,2, ,2, , , , , , , , , ,1,1,1,1,9,1,2,1,2,1,1,1,4,2, , , , , , , , , , , , ,2,2,8,8,2,8, , ,2,2,2,54,3,6,2,2,98,1
100676,1,1,12,12095,3,S,1,1,2,2,2,2, ,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,5,2, , , , , , , , , , , , ,2,2,2,8,8,8, , ,2,2,2,77,3,3,2,1,4,1
100680,1,1,36,36119,1,U,2,2,2,2, , ,1,1,2,2,2,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,1,1,2,2,2,2,43,8,1,2,3,9,1
100692,1,1,39,39049,2,U,1,1,2,3,1,1, ,1,2,2,2,2,2,2,2, , ,1,1,1,1,3,2,2,2,2,2,2, ,6,2, , ,2,2, , , , , , , ,2,2,2,2,2,2,2, , ,2,2,2,52,6,1,2,1,5,1
100695,1,1,45,45085,3,U,2,2,2,2, , ,1,1,2,1,2,2,2,2,1, ,2,1,1,1,1,3,2,2,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,2,1,1,3,2,2,2,57,3,1,2,1,7,1
100703,1,1,36,36029,1,S,2,2,2,1, , ,1,1,1,1,1,1,2,1,2, ,2,1,1,1,2,8,2,2,2,2,2,1, ,1, , ,2,1,2, , , , , , , ,2,1,1,1,8,2,8,1,3,2,2,2,51,5,1,2,1,6,1
100707,1,1,18,18057,2,S,2,1,1,2,1,1, ,1,1,1,2,2,1,1,1,2, ,1,1,1,1,3,1,1,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,1,1,3,2,2,2,44,6,4,2,1,99,1
100717,1,1,39,39095,2,U,2,2,2,4, , ,2,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,5,2, , , , , , , , , , , , ,2,2,2,2,1,1, , ,2,2,2,99,3,3,2,2,4,1
100726,1,1,45,45027,3,R,2,1,2,1,1,1, ,1,1,1,1,2,2,1,2,2, ,1,2,1,1,3,1,1,1,2,1,1,3,1, , ,2,2,2, , , , , , , ,2,2,2,1,2,2,1,2,3,2,2,2,49,6,1,2,1,6,1
100729,1,1,37,37051,3,R,2,1,1,2,1,1, ,1,1,2,2,2,2,1,2, , ,1,2,1,1,3,1,1,2,2,2,1,2,1, , ,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,3,2,2,2,32,6,1,2,2,7,1
100730,1,1,39,39093,2,S,1,1,2,2,1,1, ,1,1,1,1,2,2,1,2,1, ,1,1,1,1,3,1,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,2,1,1,3,1,1,2,37,5,1,2,1,7,3
100731,1,1,39,39031,2,R,2,1,2,5,2,2, ,2, , , , , , , , , ,2,2,0, , , , , , , , , ,5,2, , , , , , , , , , , , ,2,1,1,1,2,8, , , , , ,82,3,3,2,1,1,1
100733,1,1,34,34027,1,S,2,1,1,2,9,2, ,2, , , , , , , , , ,2,2,0, , , , , , , , , ,1, , ,2, , , , , , , , , , ,1,2,1,1,2,2, ,2, , , ,59,8,4,2,1,3,1
100742,1,1,51,51153,3,S,2,1,1,2,1,1, ,1,1,2,2,2,2,1,2, , ,1,1,1,2,8,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,1,1,3,2,2,2,69,8,3,2,9,99,1
100750,1,1,42,42065,1,R,1,1,1,2,1,1, ,1,2,2,2,1,2,2,2,2, ,1,1,1,1,1,1,1,1,1,2,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,1,9,1,3,2,2,2,65,8,3,2,1,9,9
100751,1,1,42,42095,1,S,1,2,2,3, , ,1,2,2,1,2,2,2,2,2, ,2,1,2,1,2,7,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,1,2,3,2,2,2,61,3,4,2,1,98,1
100754,1,1,13,13215,3,U,1,2,2,3, , ,1,2,2,2,2,2,2,2,2, , ,1,1,1,2,7,1,2,2,2,2,2,2,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,1,2,2,3,2,2,2,78,3,3,2,2,99,1
100756,1,1,27,27037,2,R,1,1,1,1,1,1, ,1,1,1,1,2,2,1,2,2, ,1,1,1,1,1,1,1,1,1,1,1,1,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,1,2,3,2,2,2,39,8,4,1,1,6,1
100757,1,1,36,36055,1,S,1,1,2,3,1,1, ,1,1,2,1,2,2,2,2, , ,1,1,1,2,9,1,2,2,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,2,1,1,2,2,2,2,67,3,3,2,1,6,1
100768,1,1,51,51059,3,S,2,1,2,2,1,1, ,1,1,1,1,2,1,2,2,1, ,1,1,1,1,1,1,1,1,1,1,1,2,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,2,2,1,1,2,2,2,43,6,4,2,1,6,1
100777,1,1,13,13121,3,S,1,1,1,3,1,2, ,1,1,1,2,1,1,1,1,1, ,1,2,1,1,3,1,1,1,2,1,1,1,6,1,1, ,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2, , ,2,1,2,27,7,1,2,1,9,1
100784,1,1,29,29037,2,S,2,2,2,1, , ,1,1,1,1,2,2,2,1,2, ,1,1,1,1,1,3,1,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,1,1,3,2,1,2,42,6,1,2,1,8,1
100789,1,1,21,21163,3,R,1,2,2,3, , ,1,2,2,2,2,2,2,2,2, , ,2,2,0, , , , , , , , , ,1, , ,8,2,2, , , , , , , ,2,2,2,2,2,1,8,1,3, , , ,75,3,3,2,1,99,1
100790,1,1,48,48245,3,U,1,1,1,2,1,2, ,1,2,1,2,2,2,2,2,2, ,1,2,1,2,98,2,2,2,2,2,2, ,1, , ,2,2,2,2,2,2,2, ,2,2,2,2,2,1,2,1,2,1,3,2,2,2,57,3,4,2,2,98,1
100791,1,1,19,19033,2,R,2,1,2,2,1,1, ,1,1,1,2,2,2,1,2,2, ,1,1,1,1,3,1,1,1,2,1,1,1,1, , ,2,2,2, , , , , , , ,2,1,1,1,2,2,8,1,3,2,2,2,38,6,1,2,1,5,1
100794,1,1,28,28003,3,R,1,2,2,3, , ,2,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,5,2, , , , , , , , , , , , ,1,1,2,8,2,2, , ,2,2,2,81,6,3,2,1,4,1
100795,1,1,12,12053,3,S,1,1,1,9,1,1, ,1,9,1,1,2,2,1,9,9, ,1,1,1,1,1,1,1,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,9,9,2,2,1,3,2,2,2,97,6,3,2,1,6,1
100797,1,1,48,48201,3,U,1,1,2,4,1,1, ,1,1,1,2,2,2,1,1,2, ,2,1,0, , , , , , , , , ,1, , ,2,1,1,1,1,1, , ,2,1,1,1,1,2,2,2,2,1,1, , , ,35,8,4,2,1,3,3
100800,1,1,23,23005,1,S,1,1,1,2,1,1, ,1,2,1,2,2,2,1,2,2, ,1,2,1,1,3,1,1,1,2,1,1,1,2, , ,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,3,2,2,2,99,6,1,2,9,99,1
100802,1,1,48,48037,3,S,1,2,1,5, , ,1,1,2,2,2,2,2,2,2, , ,1,2,1,2,7,2,2,2,2,2,2, ,3, , ,2,2,1,1,2,2,2, ,2,2,1,2,2,1,1,1,1,1,1,2,2,2,40,2,3,2,1,1,1
100804,1,1,15,15001,4,R,2,2,2,2, , ,1,1,2,2,2,2,2,2,2, , ,1,2,1,2,7,2,2,2,2,2,2, ,1, , ,2,2,2,2,2,2,1, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,41,3,1,2,1,7,1
100811,1,1,47,47157,3,U,1,1,2,3,1,1, ,2,1,2,2,2,2,1,1, , ,2,2,0, , , , , , , , , ,3,2, , ,2,2, , , , , , , ,2,1,2,2,1,2,2, , , , , ,59,3,3,2,1,3,1
100819,1,1,36,36119,1,U,1,1,2,3,1,1, ,2,1,2,2,2,2,1,2, , ,1,2,1,8,7,2,2,2,2,2,2, ,5,2, , ,2,2, , , , , , , ,2,1,1,1,1,2,1, , ,2,2,2,83,6,3,2,1,99,1
100825,1,1,5,05119,3,S,2,2,1,2, , ,1,1,1,2,2,2,2,1,2, , ,1,1,1,1,1,1,1,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,1,2,2,2,1,1,1,3,2,1,2,54,4,1,2,1,9,1
100831,1,1,19,19057,2,R,2,1,2,3,1,2, ,2,2,1,2,2,2,1,2,2, ,2,2,0, , , , , , , , , ,3,2, , ,2,2, , , , , , , ,2,2,2,2,2,2,2, , , , , ,80,3,3,2,1,1,1
100839,1,1,51,51059,3,S,1,1,1,3,1,1, ,1,1,1,1,1,2,1,2,1, ,1,2,1,1,1,1,1,1,1,1,1,2,1, , ,2,2,2, , , , , , , ,2,1,2,2,2,2,2,1,1,2,2,2,49,8,1,2,1,9,1
100840,1,1,13,13121,3,S,1,2,1,5, , ,1,2,1,1,2,2,2,2,2, ,2,1,2,1,2,7,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,2,2,2,3,2,2,2,50,6,1,2,1,8,1
100841,1,1,36,36081,1,U,2,1,1,2,1,1, ,1,1,1,2,1,2,1,2,2, ,1,1,1,1,1,1,1,1,1,2,1,2,1, , ,2,2,2,2,2,2,2,2,2,2,2,1,1,8,8,2,8,2,2,2,2,2,56,8,1,2,1,9,1
100845,1,1,12,12057,3,S,2,1,1,1,1,1, ,1,1,2,2,2,2,1,2, , ,1,1,1,1,3,1,1,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,2,2,1,3,2,2,2,73,3,3,2,1,9,1
100849,1,2,48,48029,3,U,1,2,1,2, , ,2,2, , , , , , , , , ,2,2,0, , , , , , , , , ,5, , ,2, , , , , , , , , , ,2,2,1,1,1,1, ,3, , , ,92,3,3,1,2,98,1
100859,1,1,55,55101,2,U,1,1,1,3,2,2, ,2, , , , , , , , , ,1,2,1,2,98,2,2,2,2,2,2, ,3,2, , , , , , , , , , , , ,1,2,1,1,2,1, , ,2,2,2,66,3,3,2,2,1,1
100863,1,1,27,27123,2,U,2,1,2,1,2,2, ,2, , , , , , , , , ,2,2,0, , , , , , , , , ,5,2, , , , , , , , , , , , ,2,1,8,2,2,2, , , , , ,94,8,3,2,1,6,1
100864,1,1,47,47165,3,S,1,2,1,2, , ,1,1,2,1,2,2,2,2,2, ,2,1,2,1,2,7,1,2,1,2,2,2,2,1, , ,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,3,2,2,2,58,6,2,2,1,7,1
100868,1,1,1,01101,3,U,2,1,2,4,1,1, ,1,1,1,2,2,2,1,1,2, ,1,2,1,1,3,1,1,1,1,1,1,1,1, , ,2,1,2,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,2,28,3,8,2,1,6,1
100876,1,1,39,39055,2,S,2,1,2,2,1,1, ,1,2,2,2,2,8,1,2, , ,2,1,0, , , , , , , , , ,1, , ,2,2,2, , , , , , , ,2,2,2,8,1,2,2,2,3, , , ,60,4,4,2,1,5,1
100877,1,1,16,16005,4,S,2,2,2,2, , ,2,2, , , , , , , , , ,1,2,1,2,12,2,2,2,2,2,2, ,5,2, , , , , , , , , , , , ,1,2,2,2,2,2, , ,2,2,2,91,4,3,2,1,99,1
100878,1,1,48,48471,3,R,1,2,2,3, , ,1,1,1,1,1,2,2,2,2, ,1,1,2,1,1,3,2,1,1,2,1,1,3,6,2, , ,2,2, , , , , , , ,2,2,2,1,1,2,2, , ,2,2,2,28,2,4,1,6,3,1
100879,1,1,29,29049,2,S,2,1,1,2,1,1, ,1,1,1,1,2,2,1,2,2, ,1,2,1,1,1,1,1,1,1,1,1,3,1, , ,2,2,2, , , , , , , ,2,1,2,1,2,2,2,1,3,2,2,2,35,6,1,2,1,6,1
100880,1,1,25,25017,1,S,2,2,2,2, , ,1,1,2,2,2,2,2,2,2, , ,1,1,1,8,98,1,2,2,2,2,1,1,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,1,2,2,3,2,2,2,81,3,3,2,1,3,1
100889,1,1,39,39057,2,S,1,2,1,4, , ,2,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,5,2, , , , , , , , , , , , ,2,2,8,2,1,8, , ,2,2,2,65,3,3,2,1,1,1
100898,1,1,20,20091,2,S,2,2,2,1, , ,1,1,1,2,2,2,2,2,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,1,2,1,3,2,2,2,42,6,2,2,1,99,1
100920,1,1,25,25017,1,S,1,1,2,4,2,2, ,2, , , , , , , , , ,2,2,0, , , , , , , , , ,5,2, , , , , , , , , , , , ,2,2,2,1,2,2, , , , , ,89,2,3,2,1,98,1
100923,1,1,42,42133,1,S,2,2,2,2, , ,1,1,2,1,2,2,2,2,2, ,2,1,2,1,2,7,2,2,1,2,2,1,2,4,2, , ,2,2, , , , , , , ,2,1,2,1,8,2,1, , ,2,2,2,24,4,1,2,1,1,1
100925,1,1,13,13067,3,S,2,1,2,1,1,1, ,1,1,1,1,2,2,1,2,2, ,1,1,1,1,1,1,1,1,1,1,1,1,2, , ,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,3,2,2,2,27,6,1,2,1,9,1
